Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinopharm/Beijing,Novavax,Covaxin,Medicago,Sanofi/GSK
Argentina,ARG,12/03/21,4278657,3544468,21804970,0,17638577,23710184,0,0,0,0
Argentina,ARG,12/04/21,4311902,3544474,21871049,0,17649326,23763550,0,0,0,0
Argentina,ARG,12/05/21,4333444,3544476,21900103,0,17652250,23806456,0,0,0,0
Argentina,ARG,12/06/21,4398714,3544526,21993432,0,17672967,23939237,0,0,0,0
Argentina,ARG,12/07/21,4464571,3544643,22093824,0,17694246,24086375,0,0,0,0
Argentina,ARG,12/08/21,4497052,3544668,22144265,0,17705371,24127305,0,0,0,0
Argentina,ARG,12/09/21,4560475,3544795,22260938,0,17727496,24224586,0,0,0,0
Argentina,ARG,12/10/21,4628764,3544881,22379050,0,17752706,24325061,0,0,0,0
Argentina,ARG,12/11/21,4663297,3544912,22438327,0,17763546,24372690,0,0,0,0
Argentina,ARG,12/12/21,4680737,3544936,22488565,0,17772055,24393966,0,0,0,0
Argentina,ARG,12/13/21,4741256,3544973,22625003,0,17803270,24487727,0,0,0,0
Argentina,ARG,12/14/21,4809896,3545084,22762261,0,17835004,24585613,0,0,0,0
Argentina,ARG,12/15/21,4880427,3545203,22954972,0,17868263,24670682,0,0,0,0
Argentina,ARG,12/16/21,4948023,3545311,23129837,0,17902356,24759111,0,0,0,0
Argentina,ARG,12/17/21,5016001,3545507,23284392,0,17933508,24835235,0,0,0,0
Argentina,ARG,12/18/21,5055886,3545547,23349713,0,17947815,24877794,0,0,0,0
Argentina,ARG,12/19/21,5079638,3545571,23390045,0,17954677,24899257,0,0,0,0
Argentina,ARG,12/20/21,5173356,3545695,23534545,0,17982945,24977179,0,0,0,0
Argentina,ARG,12/21/21,5274547,3545794,23664572,0,18011768,25066704,0,0,0,0
Argentina,ARG,12/22/21,5371156,3545861,23779030,0,18039658,25152481,0,0,0,0
Argentina,ARG,12/23/21,5440334,3546011,23864386,0,18061324,25213788,0,0,0,0
Argentina,ARG,12/24/21,5444470,3546020,23868749,0,18062878,25216420,0,0,0,0
Argentina,ARG,12/25/21,5444665,3546022,23869031,0,18062939,25216624,0,0,0,0
Argentina,ARG,12/26/21,5459566,3546032,23888952,0,18067592,25229983,0,0,0,0
Argentina,ARG,12/27/21,5593893,3546224,24034299,0,18113408,25334978,0,0,0,0
Argentina,ARG,12/28/21,5778392,3546328,24216955,0,18167106,25434504,0,0,0,0
Argentina,ARG,12/29/21,5962938,3546682,24375529,0,18219373,25531819,0,0,0,0
Argentina,ARG,12/30/21,6138647,3546928,24502204,0,18256994,25612526,0,0,0,0
Argentina,ARG,12/31/21,6149083,3546943,24513940,0,18261201,25618065,0,0,0,0
Argentina,ARG,01/01/22,6150397,3547002,24516236,0,18261463,25618693,0,0,0,0
Argentina,ARG,01/02/22,6197291,3547041,24546336,0,18270223,25635259,0,0,0,0
Argentina,ARG,01/03/22,6433855,3547589,24672431,0,18309442,25716234,0,0,0,0
Argentina,ARG,01/04/22,6700706,3547754,24806232,0,18353053,25814874,0,0,0,0
Argentina,ARG,01/05/22,6968749,3547959,24920711,0,18401254,25921828,0,0,0,0
Argentina,ARG,01/06/22,7246810,3548184,25024917,0,18450478,26029294,0,0,0,0
Argentina,ARG,01/07/22,7526261,3548636,25123199,0,18525441,26140064,0,0,0,0
Argentina,ARG,01/08/22,7675021,3549290,25160379,0,18563129,26183765,0,0,0,0
Argentina,ARG,01/09/22,7766248,3550779,25182024,0,18587145,26206702,0,0,0,0
Argentina,ARG,01/10/22,8017002,3565667,25260893,0,18665251,26294794,0,0,0,0
Argentina,ARG,01/11/22,8248378,3597082,25333303,0,18744244,26376518,0,0,0,0
Argentina,ARG,01/12/22,8475281,3642295,25393322,0,18828070,26455020,0,0,0,0
Argentina,ARG,01/13/22,8674117,3711177,25443438,0,18897465,26527184,0,0,0,0
Argentina,ARG,01/14/22,8857893,3782083,25480909,0,18955043,26589420,0,0,0,0
Argentina,ARG,01/15/22,8957775,3807170,25489169,0,18985752,26611880,0,0,0,0
Argentina,ARG,01/16/22,9032908,3823244,25493279,0,19009305,26626432,0,0,0,0
Argentina,ARG,01/17/22,9220553,3899849,25517885,0,19072519,26688268,0,0,0,0
Argentina,ARG,01/18/22,9391742,3980492,25541762,0,19139080,26747584,0,0,0,0
Argentina,ARG,01/19/22,9538119,4070007,25561533,0,19208010,26804647,0,0,0,0
Argentina,ARG,01/20/22,9677317,4163117,25578728,0,19273786,26863285,0,0,0,0
Argentina,ARG,01/21/22,9811410,4258749,25594599,0,19332157,26917197,0,0,0,0
Argentina,ARG,01/22/22,9868666,4317782,25598619,0,19357054,26939775,0,0,0,0
Argentina,ARG,01/23/22,9911909,4358421,25599919,0,19371746,26953188,0,0,0,0
Argentina,ARG,01/24/22,10048943,4456352,25611985,0,19420236,27011170,0,0,0,0
Argentina,ARG,01/25/22,10179089,4546981,25624361,0,19465958,27067606,0,0,0,0
Argentina,ARG,01/26/22,10304247,4638595,25633829,0,19517341,27123030,0,0,0,0
Argentina,ARG,01/27/22,10430786,4725241,25643378,0,19574595,27183871,0,0,0,0
Argentina,ARG,01/28/22,10557952,4816352,25653012,0,19626030,27239382,0,0,0,0
Argentina,ARG,01/29/22,10613639,4865109,25655639,0,19652090,27259701,0,0,0,0
Argentina,ARG,01/30/22,10651331,4893783,25656613,0,19667179,27270897,0,0,0,0
Argentina,ARG,01/31/22,10779364,5001097,25664096,0,19723051,27321808,0,0,0,0
Argentina,ARG,02/01/22,10901628,5107221,25671113,0,19771596,27370591,0,0,0,0
Argentina,ARG,02/02/22,11026586,5199842,25678156,0,19812950,27414959,0,0,0,0
Argentina,ARG,02/03/22,11150199,5268281,25683213,0,19848534,27456525,0,0,0,0
Argentina,ARG,02/04/22,11301272,5340492,25688629,0,19892150,27500661,0,0,0,0
Argentina,ARG,02/05/22,11367003,5374930,25690064,0,19908602,27516317,0,0,0,0
Argentina,ARG,02/06/22,11411821,5398507,25690735,0,19920637,27526108,0,0,0,0
Argentina,ARG,02/07/22,11547006,5457816,25695788,0,19957463,27570951,0,0,0,0
Argentina,ARG,02/08/22,11671423,5512877,25701475,0,19993459,27617192,0,0,0,0
Argentina,ARG,02/09/22,11837064,5563634,25706577,0,20023267,27661425,0,0,0,0
Argentina,ARG,02/10/22,11977104,5606596,25710986,0,20055960,27705202,0,0,0,0
Argentina,ARG,02/11/22,12102871,5645581,25715870,0,20085530,27743476,0,0,0,0
Argentina,ARG,02/12/22,12166103,5670301,25716690,0,20102686,27759985,0,0,0,0
Argentina,ARG,02/13/22,12206232,5686561,25717097,0,20112603,27769449,0,0,0,0
Argentina,ARG,02/14/22,12309810,5731245,25720521,0,20148884,27808222,0,0,0,0
Argentina,ARG,02/15/22,12405022,5780494,25724173,0,20175758,27847256,0,0,0,0
Argentina,ARG,02/16/22,12509567,5820174,25727675,0,20201486,27886357,0,0,0,0
Argentina,ARG,02/17/22,12617711,5854588,25731024,0,20223826,27926772,0,0,0,0
Argentina,ARG,02/18/22,12727098,5892627,25734944,0,20246917,27965697,0,0,0,0
Argentina,ARG,02/19/22,12781267,5906182,25735568,0,20254712,27977627,0,0,0,0
Argentina,ARG,02/20/22,12818541,5913583,25735722,0,20258217,27983211,0,0,0,0
Argentina,ARG,02/21/22,12931347,5943924,25738759,0,20276010,28020375,0,0,0,0
Argentina,ARG,02/22/22,13038871,5975189,25742069,0,20293904,28061000,0,0,0,0
Argentina,ARG,02/23/22,13147364,6008331,25745172,0,20313364,28100340,0,0,0,0
Argentina,ARG,02/24/22,13240666,6032325,25747611,0,20330286,28132261,0,0,0,0
Argentina,ARG,02/25/22,13357083,6061183,25750698,0,20348303,28169843,0,0,0,0
Argentina,ARG,02/26/22,13399655,6071754,25751897,0,20354495,28181334,0,0,0,0
Argentina,ARG,02/27/22,13421081,6078174,25751961,0,20356527,28186197,0,0,0,0
Argentina,ARG,02/28/22,13447690,6084950,25752348,0,20359937,28193437,0,0,0,0
Argentina,ARG,03/01/22,13475524,6092207,25753358,0,20360551,28200471,0,0,0,0
Argentina,ARG,03/02/22,13555255,6112715,25760674,0,20365716,28219253,0,0,0,0
Argentina,ARG,03/03/22,13633810,6130009,25767761,0,20370548,28236301,0,0,0,0
Argentina,ARG,03/04/22,13707277,6148018,25775504,0,20375730,28255004,0,0,0,0
Argentina,ARG,03/05/22,13744463,6154822,25781406,0,20377471,28261689,0,0,0,0
Argentina,ARG,03/06/22,13777806,6166225,25786600,0,20379275,28264931,0,0,0,0
Argentina,ARG,03/07/22,13862964,6190842,25807301,0,20385170,28279218,0,0,0,0
Argentina,ARG,03/08/22,13916607,6206430,25826343,0,20389905,28289389,0,0,0,0
Argentina,ARG,03/09/22,13983815,6221649,25844523,0,20395834,28300764,0,0,0,0
Argentina,ARG,03/10/22,14048760,6235977,25861596,0,20401632,28313872,0,0,0,0
Argentina,ARG,03/11/22,14119040,6252539,25880531,0,20407853,28328245,0,0,0,0
Argentina,ARG,03/12/22,14153043,6260692,25888502,0,20409658,28333644,0,0,0,0
Argentina,ARG,03/13/22,14170230,6265798,25891821,0,20410331,28335629,0,0,0,0
Argentina,ARG,03/14/22,14226342,6281026,25907628,0,20415705,28348280,0,0,0,0
Argentina,ARG,03/15/22,14292159,6305941,25923996,0,20420581,28361276,0,0,0,0
Argentina,ARG,03/16/22,14354682,6326658,25941287,0,20425516,28374019,0,0,0,0
Argentina,ARG,03/17/22,14416298,6346044,25957416,0,20430697,28386926,0,0,0,0
Argentina,ARG,03/18/22,14480480,6368510,25975729,0,20435353,28399488,0,0,0,0
Argentina,ARG,03/19/22,14517331,6386107,25981615,0,20436962,28404530,0,0,0,0
Argentina,ARG,03/20/22,14535925,6395681,25982362,0,20437834,28406433,0,0,0,0
Argentina,ARG,03/21/22,14593481,6420115,26001026,0,20442615,28416457,0,0,0,0
Argentina,ARG,03/22/22,14646389,6443851,26017495,0,20446149,28426641,0,0,0,0
Argentina,ARG,03/23/22,14700697,6472959,26033941,0,20450452,28437713,0,0,0,0
Argentina,ARG,03/24/22,14714359,6478863,26035866,0,20451317,28439633,0,0,0,0
Argentina,ARG,03/25/22,14765736,6505189,26054565,0,20454775,28449913,0,0,0,0
Argentina,ARG,03/26/22,14786887,6522649,26059148,0,20456931,28453805,0,0,0,0
Argentina,ARG,03/27/22,14796632,6531659,26060133,0,20457673,28455250,0,0,0,0
Argentina,ARG,03/28/22,14843109,6559589,26078574,0,20461485,28464779,0,0,0,0
Argentina,ARG,03/29/22,14891439,6579491,26092816,0,20464958,28474291,0,0,0,0
Argentina,ARG,03/30/22,14941762,6596317,26107340,0,20468295,28481990,0,0,0,0
Argentina,ARG,03/31/22,14992246,6612878,26125143,0,20471006,28490803,0,0,0,0
Argentina,ARG,04/01/22,15045715,6627085,26134532,0,20472645,28499843,0,0,0,0
Argentina,ARG,04/02/22,15062634,6631161,26135397,0,20473029,28502181,0,0,0,0
Argentina,ARG,04/03/22,15073101,6633478,26135619,0,20473139,28503627,0,0,0,0
Argentina,ARG,04/04/22,15120255,6645634,26143732,0,20474716,28510470,0,0,0,0
Argentina,ARG,04/05/22,15161915,6657487,26154728,0,20476255,28518332,0,0,0,0
Argentina,ARG,04/06/22,15201950,6667387,26164708,0,20477745,28526129,0,0,0,0
Argentina,ARG,04/07/22,15239153,6677401,26174587,0,20479036,28532504,0,0,0,0
Argentina,ARG,04/08/22,15279812,6688619,26186549,0,20480744,28539367,0,0,0,0
Argentina,ARG,04/09/22,15299043,6692961,26188971,0,20481244,28541973,0,0,0,0
Argentina,ARG,04/10/22,15307952,6694614,26189781,0,20481474,28542982,0,0,0,0
Argentina,ARG,04/11/22,15348387,6703140,26199263,0,20482620,28547972,0,0,0,0
Argentina,ARG,04/12/22,15388510,6712770,26209073,0,20484011,28553745,0,0,0,0
Argentina,ARG,04/13/22,15432750,6722591,26219369,0,20485605,28560198,0,0,0,0
Argentina,ARG,04/14/22,15449176,6724653,26220901,0,20485976,28561752,0,0,0,0
Argentina,ARG,04/15/22,15458339,6726173,26221533,0,20486131,28562499,0,0,0,0
Argentina,ARG,04/16/22,15475143,6728929,26223036,0,20486551,28563644,0,0,0,0
Argentina,ARG,04/17/22,15480926,6729375,26223264,0,20486611,28563996,0,0,0,0
Argentina,ARG,04/18/22,15537711,6740574,26235517,0,20488486,28569373,0,0,0,0
Argentina,ARG,04/19/22,15595157,6755285,26251657,0,20490641,28575349,0,0,0,0
Argentina,ARG,04/20/22,15658290,6771436,26271255,0,20493964,28581120,0,0,0,0
Argentina,ARG,04/21/22,15717771,6789738,26287136,0,20496589,28586515,0,0,0,0
Argentina,ARG,04/22/22,15781990,6807504,26306312,0,20499210,28591578,0,0,0,0
Argentina,ARG,04/23/22,15809510,6814215,26310634,0,20499987,28593797,0,0,0,0
Argentina,ARG,04/24/22,15822304,6816730,26311632,0,20500021,28594707,0,0,0,0
Argentina,ARG,04/25/22,15888306,6835238,26330272,0,20502791,28599291,0,0,0,0
Argentina,ARG,04/26/22,15951159,6853027,26345501,0,20504824,28604123,0,0,0,0
Argentina,ARG,04/27/22,16021870,6873078,26359382,0,20505990,28608637,0,0,0,0
Argentina,ARG,04/28/22,16100804,6891850,26378561,0,20507087,28613992,0,0,0,0
Argentina,ARG,04/29/22,16179539,6912096,26400408,0,20508426,28619049,0,0,0,0
Argentina,ARG,04/30/22,16211357,6918399,26406150,0,20508845,28620820,0,0,0,0
Argentina,ARG,05/01/22,16212059,6918545,26406293,0,20508848,28620908,0,0,0,0
Argentina,ARG,05/02/22,16281070,6939495,26417660,0,20510125,28624245,0,0,0,0
Argentina,ARG,05/03/22,16354608,6970797,26427074,0,20512099,28627654,0,0,0,0
Argentina,ARG,05/04/22,16426402,7003927,26436830,0,20515150,28631726,0,0,0,0
Argentina,ARG,05/05/22,16502317,7048477,26447137,0,20517947,28644625,0,0,0,0
Argentina,ARG,05/06/22,16579086,7099132,26457654,0,20520660,28653946,0,0,0,0
Argentina,ARG,05/07/22,16611256,7114493,26463472,0,20521217,28657119,0,0,0,0
Argentina,ARG,05/08/22,16627793,7123117,26466589,0,20521244,28658243,0,0,0,0
Argentina,ARG,05/09/22,16710956,7171796,26482000,0,20523706,28662959,0,0,0,0
Argentina,ARG,05/10/22,16805336,7230029,26496476,0,20526491,28667285,0,0,0,0
Argentina,ARG,05/11/22,16888704,7283967,26508099,0,20531017,28671888,0,0,0,0
Argentina,ARG,05/12/22,16974049,7342791,26517864,0,20536678,28676106,0,0,0,0
Argentina,ARG,05/13/22,17077411,7418144,26529002,0,20540294,28681256,0,0,0,0
Argentina,ARG,05/14/22,17125083,7449812,26532797,0,20542994,28683429,0,0,0,0
Argentina,ARG,05/15/22,17148508,7465784,26533797,0,20543175,28684326,0,0,0,0
Argentina,ARG,05/16/22,17235830,7536128,26541962,0,20546844,28687895,0,0,0,0
Argentina,ARG,05/17/22,17335724,7618044,26553027,0,20551636,28691941,0,0,0,0
Argentina,ARG,05/18/22,17336948,7618981,26553303,0,20551766,28692034,0,0,0,0
Argentina,ARG,05/19/22,17431332,7696884,26566188,0,20555415,28695759,0,0,0,0
Argentina,ARG,05/20/22,17527288,7787051,26577583,0,20559000,28700496,0,0,0,0
Argentina,ARG,05/21/22,17570442,7844307,26583714,0,20560469,28702833,0,0,0,0
Argentina,ARG,05/22/22,17590128,7871664,26586344,0,20560862,28703773,0,0,0,0
Argentina,ARG,05/23/22,17678284,7982275,26599498,0,20565580,28707732,0,0,0,0
Argentina,ARG,05/24/22,17757763,8085395,26613347,0,20570501,28711900,0,0,0,0
Argentina,ARG,05/25/22,17771756,8100441,26618284,0,20571789,28712627,0,0,0,0
Argentina,ARG,05/26/22,17847526,8212753,26631070,0,20574411,28716027,0,0,0,0
Argentina,ARG,05/27/22,17929654,8339594,26642865,0,20576868,28720354,0,0,0,0
Argentina,ARG,05/28/22,17965683,8405781,26648274,0,20578279,28722667,0,0,0,0
Argentina,ARG,05/29/22,17984709,8440223,26651057,0,20578602,28723565,0,0,0,0
Argentina,ARG,05/30/22,18046510,8556864,26663514,0,20580532,28727226,0,0,0,0
Argentina,ARG,05/31/22,18111293,8660760,26674289,0,20584050,28730730,0,0,0,0
Argentina,ARG,06/01/22,18163642,8755081,26679382,0,20585752,28733655,0,0,0,0
Argentina,ARG,06/02/22,18207196,8856887,26684974,0,20587572,28736789,0,0,0,0
Argentina,ARG,06/03/22,18253611,8970804,26691074,0,20588676,28740450,0,0,0,0
Argentina,ARG,06/04/22,18263255,9001061,26692081,0,20588923,28741342,0,0,0,0
Argentina,ARG,06/05/22,18265172,9016725,26692270,0,20588947,28741611,0,0,0,0
Argentina,ARG,06/06/22,18299134,9113655,26696008,0,20590416,28744434,0,0,0,0
Argentina,ARG,06/07/22,18336509,9201276,26700188,0,20592362,28747488,0,0,0,0
Argentina,ARG,06/08/22,18373411,9295422,26703594,0,20593632,28750676,0,0,0,0
Argentina,ARG,06/09/22,18407865,9389384,26706748,0,20595072,28753889,0,0,0,0
Argentina,ARG,06/10/22,18444560,9493616,26710241,0,20596149,28757485,0,0,0,0
Argentina,ARG,06/11/22,18451395,9523194,26710950,0,20596309,28758215,0,0,0,0
Argentina,ARG,06/12/22,18452434,9539017,26711046,0,20596332,28758327,0,0,0,0
Argentina,ARG,06/13/22,18483537,9634172,26713564,0,20596933,28761124,0,0,0,0
Argentina,ARG,06/14/22,18516317,9735570,26716442,0,20597703,28764202,0,0,0,0
Argentina,ARG,06/15/22,18550022,9834849,26719196,0,20598235,28767299,0,0,0,0
Argentina,ARG,06/16/22,18583447,9941941,26722482,0,20598825,28770531,0,0,0,0
Argentina,ARG,06/17/22,18590376,9958413,26722892,0,20598871,28770974,0,0,0,0
Argentina,ARG,06/18/22,18594913,9980124,26723281,0,20598907,28771347,0,0,0,0
Argentina,ARG,06/19/22,18595128,9981221,26723360,0,20598913,28771363,0,0,0,0
Argentina,ARG,06/20/22,18597338,9996848,26723507,0,20598927,28771557,0,0,0,0
Argentina,ARG,06/21/22,18616871,10084422,26725968,0,20599805,28773850,0,0,0,0
Argentina,ARG,06/22/22,18638472,10167114,26728280,0,20600688,28776145,0,0,0,0
Argentina,ARG,06/23/22,18658679,10245230,26734197,0,20601365,28778508,0,0,0,0
Argentina,ARG,06/24/22,18684729,10324361,26741479,0,20602291,28781179,0,0,0,0
Argentina,ARG,06/25/22,18690737,10343153,26745421,0,20602564,28781657,0,0,0,0
Argentina,ARG,06/26/22,18693665,10354950,26748344,0,20602593,28781865,0,0,0,0
Argentina,ARG,06/27/22,18709392,10397992,26753629,0,20602863,28783283,0,0,0,0
Argentina,ARG,06/28/22,18728342,10469687,26759873,0,20603583,28785728,0,0,0,0
Argentina,ARG,06/29/22,18747902,10539778,26766300,0,20604568,28788258,0,0,0,0
Argentina,ARG,06/30/22,18768079,10605662,26776175,0,20605664,28790847,0,0,0,0
Argentina,ARG,07/01/22,18785976,10684930,26776233,0,20606381,28793717,0,0,0,0
Argentina,ARG,07/02/22,18791104,10705456,26776234,0,20607275,28794069,0,0,0,0
Argentina,ARG,07/03/22,18792524,10718378,26776235,0,20607337,28794172,0,0,0,0
Argentina,ARG,07/04/22,18806619,10786964,26776276,0,20609559,28796457,0,0,0,0
Argentina,ARG,07/05/22,18821202,10858425,26776293,0,20611796,28798605,0,0,0,0
Argentina,ARG,07/06/22,18835675,10928178,26776315,0,20616729,28800760,0,0,0,0
Argentina,ARG,07/07/22,18848440,11002248,26776322,0,20619417,28802724,0,0,0,0
Argentina,ARG,07/08/22,18861099,11076468,26776328,0,20622103,28804680,0,0,0,0
Argentina,ARG,07/09/22,18864661,11091861,26776329,0,20623111,28805119,0,0,0,0
Argentina,ARG,07/10/22,18867353,11101847,26776330,0,20623187,28805345,0,0,0,0
Argentina,ARG,07/11/22,18877816,11162962,26776337,0,20625443,28807089,0,0,0,0
Argentina,ARG,07/12/22,18888262,11227916,26776341,0,20627834,28808806,0,0,0,0
Argentina,ARG,07/13/22,18898924,11290299,26776348,0,20632354,28810655,0,0,0,0
Argentina,ARG,07/14/22,18909939,11351442,26776356,0,20634503,28812526,0,0,0,0
Argentina,ARG,07/15/22,18919630,11407385,26776377,0,20636845,28813960,0,0,0,0
Argentina,ARG,07/16/22,18921490,11420555,26776377,0,20637205,28814228,0,0,0,0
Argentina,ARG,07/17/22,18921973,11429175,26776377,0,20637317,28814371,0,0,0,0
Argentina,ARG,07/18/22,18932119,11479816,26776378,0,20639519,28816153,0,0,0,0
Argentina,ARG,07/19/22,18942923,11538534,26776389,0,20641550,28818096,0,0,0,0
Argentina,ARG,07/20/22,18951595,11588126,26776394,0,20644060,28819956,0,0,0,0
Argentina,ARG,07/21/22,18961471,11639053,26776396,0,20645814,28821855,0,0,0,0
Argentina,ARG,07/22/22,18973426,11694959,26776416,0,20648027,28824095,0,0,0,0
Argentina,ARG,07/23/22,18975233,11706814,26776417,0,20648465,28824391,0,0,0,0
Argentina,ARG,07/24/22,18975461,11712701,26776417,0,20648580,28824523,0,0,0,0
Argentina,ARG,07/25/22,18982513,11754385,26776421,0,20650409,28825923,0,0,0,0
Argentina,ARG,07/26/22,18992369,11804781,26776429,0,20652107,28827918,0,0,0,0
Argentina,ARG,07/27/22,19001920,11851043,26776432,0,20655366,28829887,0,0,0,0
Argentina,ARG,07/28/22,19012686,11899784,26776434,0,20657956,28831964,0,0,0,0
Argentina,ARG,07/29/22,19026811,11954957,26776443,0,20660393,28834569,0,0,0,0
Argentina,ARG,07/30/22,19029239,11967337,26776445,0,20660618,28835042,0,0,0,0
Argentina,ARG,07/31/22,19029795,11973417,26776446,0,20660648,28835221,0,0,0,0
Argentina,ARG,08/01/22,19032793,12012505,26776451,0,20662604,28836838,0,0,0,0
Argentina,ARG,08/02/22,19035826,12053185,26776453,0,20664963,28838510,0,0,0,0
Argentina,ARG,08/03/22,19039423,12089956,26776461,0,20667285,28840150,0,0,0,0
Argentina,ARG,08/04/22,19043252,12125101,26776470,0,20668728,28841630,0,0,0,0
Argentina,ARG,08/05/22,19048261,12171828,26776478,0,20670412,28843669,0,0,0,0
Argentina,ARG,08/06/22,19049205,12180349,26776478,0,20670687,28844004,0,0,0,0
Argentina,ARG,08/07/22,19049257,12184753,26776478,0,20670710,28844200,0,0,0,0
Argentina,ARG,08/08/22,19052386,12225209,26776480,0,20672557,28845647,0,0,0,0
Argentina,ARG,08/09/22,19055609,12265908,26776486,0,20674439,28847347,0,0,0,0
Argentina,ARG,08/10/22,19059749,12307671,26776498,0,20676180,28849142,0,0,0,0
Argentina,ARG,08/11/22,19062937,12350462,26776501,0,20677586,28850863,0,0,0,0
Argentina,ARG,08/12/22,19067310,12399045,26776507,0,20679297,28852609,0,0,0,0
Argentina,ARG,08/13/22,19068017,12409189,26776508,0,20679548,28852893,0,0,0,0
Argentina,ARG,08/14/22,19068086,12413814,26776508,0,20679655,28852975,0,0,0,0
Argentina,ARG,08/15/22,19068221,12419883,26776509,0,20679692,28853158,0,0,0,0
Argentina,ARG,08/16/22,19071236,12458098,26776511,0,20680857,28854559,0,0,0,0
Argentina,ARG,08/17/22,19074393,12496502,26776517,0,20682316,28855771,0,0,0,0
Argentina,ARG,08/18/22,19077769,12535427,26776523,0,20683746,28857211,0,0,0,0
Argentina,ARG,08/19/22,19080770,12573620,26776524,0,20686013,28858663,0,0,0,0
Argentina,ARG,08/20/22,19081333,12581684,26776525,0,20686188,28858865,0,0,0,0
Argentina,ARG,08/21/22,19081478,12584533,26776525,0,20686196,28858921,0,0,0,0
Argentina,ARG,08/22/22,19083847,12619369,26776529,0,20689729,28860153,0,0,0,0
Argentina,ARG,08/23/22,19086738,12653632,26776530,0,20691956,28861527,0,0,0,0
Argentina,ARG,08/24/22,19089945,12689262,26776535,0,20694194,28863085,0,0,0,0
Argentina,ARG,08/25/22,19093383,12719777,26776541,0,20696448,28864764,0,0,0,0
Argentina,ARG,08/26/22,19097941,12750101,26776543,0,20699732,28866084,0,0,0,0
Argentina,ARG,08/27/22,19099133,12755955,26776543,0,20699950,28866309,0,0,0,0
Argentina,ARG,08/28/22,19099403,12758618,26776543,0,20700035,28866412,0,0,0,0
Argentina,ARG,08/29/22,19102813,12783942,26776543,0,20703447,28867541,0,0,0,0
Argentina,ARG,08/30/22,19106498,12807463,26776548,0,20705859,28868814,0,0,0,0
Argentina,ARG,08/31/22,19110460,12830710,26776553,0,20708439,28870239,0,0,0,0
Argentina,ARG,09/01/22,19112805,12852679,26776555,0,20710410,28871539,0,0,0,0
Argentina,ARG,09/02/22,19113564,12857460,26776564,0,20710646,28871782,0,0,0,0
Argentina,ARG,09/03/22,19114156,12862525,26776564,0,20710806,28871941,0,0,0,0
Argentina,ARG,09/04/22,19114277,12864344,26776565,0,20710845,28871981,0,0,0,0
Argentina,ARG,09/05/22,19116819,12886643,26776566,0,20713417,28873001,0,0,0,0
Argentina,ARG,09/06/22,19119547,12910674,26776568,0,20716046,28874253,0,0,0,0
Argentina,ARG,09/07/22,19122182,12933187,26776571,0,20718696,28875470,0,0,0,0
Argentina,ARG,09/08/22,19124738,12954606,26776572,0,20720667,28876570,0,0,0,0
Argentina,ARG,09/09/22,19127724,12977296,26776572,0,20722821,28877757,0,0,0,0
Argentina,ARG,09/10/22,19128375,12982011,26776572,0,20723007,28877918,0,0,0,0
Argentina,ARG,09/11/22,19128488,12983665,26776572,0,20723042,28877950,0,0,0,0
Argentina,ARG,09/12/22,19131002,13002933,26776573,0,20724991,28878934,0,0,0,0
Argentina,ARG,09/13/22,19133776,13022679,26776577,0,20726902,28880111,0,0,0,0
Argentina,ARG,09/14/22,19136598,13041981,26776581,0,20728767,28881169,0,0,0,0
Argentina,ARG,09/15/22,19139330,13060246,26776582,0,20730445,28882313,0,0,0,0
Argentina,ARG,09/16/22,19142249,13079427,26776594,0,20732570,28883434,0,0,0,0
Argentina,ARG,09/17/22,19142817,13082704,26776596,0,20732668,28883574,0,0,0,0
Argentina,ARG,09/18/22,19142873,13084104,26776596,0,20732687,28883604,0,0,0,0
Argentina,ARG,09/19/22,19145101,13099363,26776597,0,20735118,28884360,0,0,0,0
